Strike,Prix_Option,Volatilite_Implicite,Volume,Open_Interest,Bid,Ask,Type_Option,Date_Expiration,Prix_Sous_Jacent,Temps_Maturite_Annees,Volatilite_Historique,Moneyness,Jours_Jusqu_Maturite,Categorie_Maturite,Categorie_Moneyness
250.0,0.16,12.500875,108.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.2415574058512788,34.0,Moyen terme (1-3 mois),OTM
255.0,0.14,12.500875,103.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.2663885539683044,34.0,Moyen terme (1-3 mois),OTM
260.0,0.11,12.500875,7.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.29121970208533,34.0,Moyen terme (1-3 mois),OTM
265.0,0.07,12.500875,76.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.3160508502023556,34.0,Moyen terme (1-3 mois),OTM
270.0,0.06,25.00075,2.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.3408819983193812,34.0,Moyen terme (1-3 mois),OTM
275.0,0.05,25.00075,3.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.3657131464364067,34.0,Moyen terme (1-3 mois),OTM
280.0,0.06,25.00075,1.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.3905442945534323,34.0,Moyen terme (1-3 mois),OTM
290.0,0.03,25.00075,6.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.4402065907874835,34.0,Moyen terme (1-3 mois),OTM
300.0,0.03,25.00075,1.0,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.4898688870215346,34.0,Moyen terme (1-3 mois),OTM
315.0,0.02,25.00075,,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.5643623313726114,34.0,Moyen terme (1-3 mois),OTM
325.0,0.03,25.00075,,0,0.0,0.0,CALL,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.6140246276066623,34.0,Moyen terme (1-3 mois),OTM
110.0,0.04,50.0005,2818.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.5462852585745627,34.0,Moyen terme (1-3 mois),ITM
120.0,0.06,25.00075,4.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.5959475548086138,34.0,Moyen terme (1-3 mois),ITM
125.0,0.09,25.00075,2.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.6207787029256394,34.0,Moyen terme (1-3 mois),ITM
130.0,0.1,25.00075,5.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.645609851042665,34.0,Moyen terme (1-3 mois),ITM
135.0,0.14,25.00075,2.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.6704409991596906,34.0,Moyen terme (1-3 mois),ITM
140.0,0.18,25.00075,2.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.6952721472767162,34.0,Moyen terme (1-3 mois),ITM
145.0,0.23,25.00075,31.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.7201032953937417,34.0,Moyen terme (1-3 mois),ITM
150.0,0.34,25.00075,13.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.7449344435107673,34.0,Moyen terme (1-3 mois),ITM
155.0,0.38,12.500875,6.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.7697655916277929,34.0,Moyen terme (1-3 mois),ITM
160.0,0.5,12.500875,33.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.7945967397448185,34.0,Moyen terme (1-3 mois),ITM
165.0,0.65,12.500875,10.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.819427887861844,34.0,Moyen terme (1-3 mois),ITM
170.0,0.94,12.500875,42.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.8442590359788695,34.0,Moyen terme (1-3 mois),ITM
175.0,1.23,12.500875,83.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.8690901840958951,34.0,Moyen terme (1-3 mois),ITM
180.0,1.81,6.250937500000001,143.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.8939213322129207,34.0,Moyen terme (1-3 mois),ITM
185.0,2.42,6.250937500000001,283.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.9187524803299463,34.0,Moyen terme (1-3 mois),ITM
190.0,3.6,3.12596875,139.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.9435836284469719,34.0,Moyen terme (1-3 mois),ITM
195.0,4.95,3.12596875,353.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.9684147765639974,34.0,Moyen terme (1-3 mois),ATM
200.0,6.8,0.7822421875000001,1152.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,0.993245924681023,34.0,Moyen terme (1-3 mois),ATM
205.0,8.45,0.0010000000000000002,254.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.0180770727980486,34.0,Moyen terme (1-3 mois),ATM
210.0,11.4,0.0010000000000000002,54.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.0429082209150742,34.0,Moyen terme (1-3 mois),ATM
215.0,16.85,0.0010000000000000002,6.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.0677393690320998,34.0,Moyen terme (1-3 mois),OTM
220.0,19.37,0.0010000000000000002,3.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.0925705171491253,34.0,Moyen terme (1-3 mois),OTM
225.0,24.5,0.0010000000000000002,1.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.117401665266151,34.0,Moyen terme (1-3 mois),OTM
230.0,27.95,0.0010000000000000002,1.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.1422328133831765,34.0,Moyen terme (1-3 mois),OTM
235.0,24.05,0.0010000000000000002,5.0,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.167063961500202,34.0,Moyen terme (1-3 mois),OTM
245.0,33.5,0.0010000000000000002,,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.2167262577342532,34.0,Moyen terme (1-3 mois),OTM
250.0,38.7,0.0010000000000000002,,0,0.0,0.0,PUT,2025-06-27,201.36000061035156,0.09315068493150686,36.77754560385044,1.2415574058512788,34.0,Moyen terme (1-3 mois),OTM
90.0,114.05,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.44696066610646035,55.0,Moyen terme (1-3 mois),ITM
95.0,96.72,110.10787133789064,1.0,13,106.65,108.1,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.47179181422348593,55.0,Moyen terme (1-3 mois),ITM
100.0,102.5,0.0010000000000000002,102.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.4966229623405115,55.0,Moyen terme (1-3 mois),ITM
105.0,105.0,0.0010000000000000002,11.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5214541104575371,55.0,Moyen terme (1-3 mois),ITM
110.0,98.1,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5462852585745627,55.0,Moyen terme (1-3 mois),ITM
115.0,90.0,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5711164066915883,55.0,Moyen terme (1-3 mois),ITM
120.0,85.43,0.0010000000000000002,4.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5959475548086138,55.0,Moyen terme (1-3 mois),ITM
125.0,81.5,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6207787029256394,55.0,Moyen terme (1-3 mois),ITM
130.0,71.7,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.645609851042665,55.0,Moyen terme (1-3 mois),ITM
135.0,68.55,0.0010000000000000002,10.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6704409991596906,55.0,Moyen terme (1-3 mois),ITM
140.0,69.19,0.0010000000000000002,20.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6952721472767162,55.0,Moyen terme (1-3 mois),ITM
145.0,57.9,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7201032953937417,55.0,Moyen terme (1-3 mois),ITM
150.0,53.82,0.0010000000000000002,12.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7449344435107673,55.0,Moyen terme (1-3 mois),ITM
155.0,48.73,0.0010000000000000002,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7697655916277929,55.0,Moyen terme (1-3 mois),ITM
160.0,44.3,0.0010000000000000002,2.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7945967397448185,55.0,Moyen terme (1-3 mois),ITM
165.0,39.5,0.0010000000000000002,2.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.819427887861844,55.0,Moyen terme (1-3 mois),ITM
170.0,34.38,0.0010000000000000002,2.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8442590359788695,55.0,Moyen terme (1-3 mois),ITM
175.0,30.37,0.0010000000000000002,14.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8690901840958951,55.0,Moyen terme (1-3 mois),ITM
180.0,26.41,0.0010000000000000002,191.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8939213322129207,55.0,Moyen terme (1-3 mois),ITM
185.0,22.5,0.0010000000000000002,68.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9187524803299463,55.0,Moyen terme (1-3 mois),ITM
190.0,17.8,0.0010000000000000002,65.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9435836284469719,55.0,Moyen terme (1-3 mois),ITM
195.0,14.5,0.0010000000000000002,110.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9684147765639974,55.0,Moyen terme (1-3 mois),ATM
200.0,11.1,0.0010000000000000002,973.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.993245924681023,55.0,Moyen terme (1-3 mois),ATM
205.0,8.54,1.5634843750000003,1671.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0180770727980486,55.0,Moyen terme (1-3 mois),ATM
210.0,6.25,3.12596875,4077.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0429082209150742,55.0,Moyen terme (1-3 mois),ATM
215.0,4.5,3.12596875,4373.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0677393690320998,55.0,Moyen terme (1-3 mois),OTM
220.0,3.15,6.250937500000001,1912.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0925705171491253,55.0,Moyen terme (1-3 mois),OTM
225.0,2.21,6.250937500000001,2716.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.117401665266151,55.0,Moyen terme (1-3 mois),OTM
230.0,1.55,6.250937500000001,2971.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.1422328133831765,55.0,Moyen terme (1-3 mois),OTM
235.0,1.08,6.250937500000001,2784.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.167063961500202,55.0,Moyen terme (1-3 mois),OTM
240.0,0.77,12.500875,581.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.1918951096172277,55.0,Moyen terme (1-3 mois),OTM
245.0,0.6,12.500875,375.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2167262577342532,55.0,Moyen terme (1-3 mois),OTM
250.0,0.42,12.500875,524.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2415574058512788,55.0,Moyen terme (1-3 mois),OTM
255.0,0.33,12.500875,108.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2663885539683044,55.0,Moyen terme (1-3 mois),OTM
260.0,0.27,12.500875,56.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.29121970208533,55.0,Moyen terme (1-3 mois),OTM
265.0,0.2,12.500875,53.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3160508502023556,55.0,Moyen terme (1-3 mois),OTM
270.0,0.16,12.500875,39.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3408819983193812,55.0,Moyen terme (1-3 mois),OTM
275.0,0.15,12.500875,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3657131464364067,55.0,Moyen terme (1-3 mois),OTM
280.0,0.12,12.500875,2094.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3905442945534323,55.0,Moyen terme (1-3 mois),OTM
285.0,0.09,12.500875,6.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.415375442670458,55.0,Moyen terme (1-3 mois),OTM
290.0,0.08,25.00075,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.4402065907874835,55.0,Moyen terme (1-3 mois),OTM
295.0,0.06,25.00075,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.465037738904509,55.0,Moyen terme (1-3 mois),OTM
300.0,0.05,25.00075,109.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.4898688870215346,55.0,Moyen terme (1-3 mois),OTM
305.0,0.04,25.00075,99.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.5147000351385602,55.0,Moyen terme (1-3 mois),OTM
310.0,0.03,25.00075,21.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.5395311832555858,55.0,Moyen terme (1-3 mois),OTM
315.0,0.04,25.00075,326.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.5643623313726114,55.0,Moyen terme (1-3 mois),OTM
320.0,0.03,25.00075,2.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.589193479489637,55.0,Moyen terme (1-3 mois),OTM
325.0,0.02,25.00075,201.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.6140246276066623,55.0,Moyen terme (1-3 mois),OTM
330.0,0.03,25.00075,5.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.638855775723688,55.0,Moyen terme (1-3 mois),OTM
340.0,0.01,25.00075,40.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.688518071957739,55.0,Moyen terme (1-3 mois),OTM
350.0,0.02,25.00075,12.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.7381803681917902,55.0,Moyen terme (1-3 mois),OTM
360.0,0.02,25.00075,10.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.7878426644258414,55.0,Moyen terme (1-3 mois),OTM
370.0,0.01,25.00075,21.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.8375049606598926,55.0,Moyen terme (1-3 mois),OTM
380.0,0.01,25.00075,206.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.8871672568939437,55.0,Moyen terme (1-3 mois),OTM
390.0,0.01,25.00075,1.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.9368295531279949,55.0,Moyen terme (1-3 mois),OTM
400.0,0.02,25.00075,5.0,0,0.0,0.0,CALL,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.986491849362046,55.0,Moyen terme (1-3 mois),OTM
90.0,0.04,50.0005,10.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.44696066610646035,55.0,Moyen terme (1-3 mois),ITM
95.0,0.04,50.0005,3.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.47179181422348593,55.0,Moyen terme (1-3 mois),ITM
100.0,0.05,25.00075,1.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.4966229623405115,55.0,Moyen terme (1-3 mois),ITM
105.0,0.09,25.00075,36.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5214541104575371,55.0,Moyen terme (1-3 mois),ITM
110.0,0.09,25.00075,55.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5462852585745627,55.0,Moyen terme (1-3 mois),ITM
115.0,0.12,25.00075,1.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5711164066915883,55.0,Moyen terme (1-3 mois),ITM
120.0,0.16,25.00075,11.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.5959475548086138,55.0,Moyen terme (1-3 mois),ITM
125.0,0.19,25.00075,26.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6207787029256394,55.0,Moyen terme (1-3 mois),ITM
130.0,0.26,25.00075,20.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.645609851042665,55.0,Moyen terme (1-3 mois),ITM
135.0,0.37,25.00075,2.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6704409991596906,55.0,Moyen terme (1-3 mois),ITM
140.0,0.38,25.00075,56.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.6952721472767162,55.0,Moyen terme (1-3 mois),ITM
145.0,0.48,12.500875,16.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7201032953937417,55.0,Moyen terme (1-3 mois),ITM
150.0,0.65,12.500875,325.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7449344435107673,55.0,Moyen terme (1-3 mois),ITM
155.0,0.78,12.500875,82.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7697655916277929,55.0,Moyen terme (1-3 mois),ITM
160.0,1.03,12.500875,94.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.7945967397448185,55.0,Moyen terme (1-3 mois),ITM
165.0,1.36,12.500875,762.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.819427887861844,55.0,Moyen terme (1-3 mois),ITM
170.0,1.76,12.500875,376.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8442590359788695,55.0,Moyen terme (1-3 mois),ITM
175.0,2.29,6.250937500000001,1669.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8690901840958951,55.0,Moyen terme (1-3 mois),ITM
180.0,3.0,6.250937500000001,2957.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.8939213322129207,55.0,Moyen terme (1-3 mois),ITM
185.0,3.89,6.250937500000001,2578.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9187524803299463,55.0,Moyen terme (1-3 mois),ITM
190.0,5.06,3.12596875,1264.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9435836284469719,55.0,Moyen terme (1-3 mois),ITM
195.0,6.65,1.5634843750000003,929.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.9684147765639974,55.0,Moyen terme (1-3 mois),ATM
200.0,8.48,0.39162109375000004,2063.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,0.993245924681023,55.0,Moyen terme (1-3 mois),ATM
205.0,10.59,0.0010000000000000002,7285.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0180770727980486,55.0,Moyen terme (1-3 mois),ATM
210.0,13.7,0.0010000000000000002,239.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0429082209150742,55.0,Moyen terme (1-3 mois),ATM
215.0,16.45,0.0010000000000000002,59.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0677393690320998,55.0,Moyen terme (1-3 mois),OTM
220.0,20.0,0.0010000000000000002,20.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.0925705171491253,55.0,Moyen terme (1-3 mois),OTM
225.0,23.65,0.0010000000000000002,41.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.117401665266151,55.0,Moyen terme (1-3 mois),OTM
230.0,28.75,0.0010000000000000002,107.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.1422328133831765,55.0,Moyen terme (1-3 mois),OTM
235.0,32.95,0.0010000000000000002,52.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.167063961500202,55.0,Moyen terme (1-3 mois),OTM
240.0,38.35,0.0010000000000000002,79.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.1918951096172277,55.0,Moyen terme (1-3 mois),OTM
245.0,42.55,0.0010000000000000002,3750.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2167262577342532,55.0,Moyen terme (1-3 mois),OTM
250.0,47.75,0.0010000000000000002,2620.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2415574058512788,55.0,Moyen terme (1-3 mois),OTM
255.0,52.6,0.0010000000000000002,485.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.2663885539683044,55.0,Moyen terme (1-3 mois),OTM
260.0,57.5,0.0010000000000000002,90.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.29121970208533,55.0,Moyen terme (1-3 mois),OTM
265.0,62.55,0.0010000000000000002,460.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3160508502023556,55.0,Moyen terme (1-3 mois),OTM
270.0,68.19,0.0010000000000000002,30.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3408819983193812,55.0,Moyen terme (1-3 mois),OTM
275.0,63.7,0.0010000000000000002,30.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3657131464364067,55.0,Moyen terme (1-3 mois),OTM
280.0,74.4,0.0010000000000000002,2.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.3905442945534323,55.0,Moyen terme (1-3 mois),OTM
285.0,82.04,0.0010000000000000002,1.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.415375442670458,55.0,Moyen terme (1-3 mois),OTM
290.0,83.29,0.0010000000000000002,1.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.4402065907874835,55.0,Moyen terme (1-3 mois),OTM
295.0,88.75,0.0010000000000000002,3.0,0,89.0,90.5,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.465037738904509,55.0,Moyen terme (1-3 mois),OTM
300.0,98.95,0.0010000000000000002,2.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.4898688870215346,55.0,Moyen terme (1-3 mois),OTM
305.0,78.77,0.0010000000000000002,1.0,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.5147000351385602,55.0,Moyen terme (1-3 mois),OTM
315.0,83.25,127.65539102172849,,0,124.35,128.55,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.5643623313726114,55.0,Moyen terme (1-3 mois),OTM
320.0,66.3,0.0010000000000000002,1.0,0,83.0,83.9,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.589193479489637,55.0,Moyen terme (1-3 mois),OTM
325.0,113.35,0.0010000000000000002,,0,0.0,0.0,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.6140246276066623,55.0,Moyen terme (1-3 mois),OTM
370.0,116.9,0.0010000000000000002,2.0,0,132.9,133.8,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.8375049606598926,55.0,Moyen terme (1-3 mois),OTM
380.0,142.6,0.0010000000000000002,1.0,0,135.55,136.4,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.8871672568939437,55.0,Moyen terme (1-3 mois),OTM
390.0,136.4,0.0010000000000000002,1.0,0,152.65,154.2,PUT,2025-07-18,201.36000061035156,0.1506849315068493,36.77754560385044,1.9368295531279949,55.0,Moyen terme (1-3 mois),OTM
