contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,underlyingPrice,daysToExpiration,yearsToExpiration,moneyness,logMoneyness,bidAskSpread,bidAskSpreadPct,liquidityScore,impliedVolatilityPct
AAPL250718P00115000,2025-05-23 15:11:14+00:00,115.0,0.18,0.18,0.19,0.06000001,50.00001,14.0,2002.0,0.6250037500000001,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.5889281507656066,-0.5294510878891556,0.010000000000000009,5.555555555555561,1405.6,62.500375000000005
AAPL250718P00120000,2025-05-23 19:15:26+00:00,120.0,0.23,0.23,0.24,0.07000001,43.750008,23.0,840.0,0.5996133789062501,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.6145337225380243,-0.4868914734703596,0.009999999999999981,4.3478260869565135,594.9,59.96133789062501
AAPL250718P00125000,2025-05-23 16:24:02+00:00,125.0,0.27,0.29,0.3,0.08000001,42.10527,9.0,576.0,0.5747112841796875,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.6401392943104419,-0.44606947895010457,0.010000000000000009,3.703703703703707,405.9,57.47112841796876
AAPL250718P00130000,2025-05-23 19:35:03+00:00,130.0,0.37,0.36,0.38,0.110000014,42.307697,359.0,1561.0,0.5502974658203126,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.6657448660828595,-0.40684876579682333,0.020000000000000018,5.405405405405411,1200.3999999999999,55.02974658203126
AAPL250718P00135000,2025-05-23 19:59:42+00:00,135.0,0.46,0.46,0.48,0.09,24.324326,409.0,665.0,0.5275926147460939,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.6913504378552773,-0.36910843781397623,0.019999999999999962,4.3478260869565135,588.1999999999999,52.75926147460939
AAPL250718P00140000,2025-05-23 19:59:42+00:00,140.0,0.6,0.59,0.61,0.22000003,57.89474,69.0,15664.0,0.50586431640625,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.7169560096276949,-0.33274079364310144,0.020000000000000018,3.3333333333333366,10985.5,50.586431640624994
AAPL250718P00145000,2025-05-23 19:56:13+00:00,145.0,0.76,0.74,0.77,0.28,58.333336,170.0,1991.0,0.485356708984375,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.7425615814001126,-0.29764947383183127,0.030000000000000027,3.947368421052635,1444.6999999999998,48.5356708984375
AAPL250718P00150000,2025-05-23 19:59:14+00:00,150.0,0.95,0.95,0.98,0.3,46.15385,596.0,4131.0,0.4643608251953125,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.7681671531725303,-0.26374792215615,0.030000000000000027,3.157894736842108,3070.5,46.436082519531254
AAPL250718P00155000,2025-05-23 19:42:13+00:00,155.0,1.22,1.21,1.25,0.44000006,56.410263,1106.0,2203.0,0.4440973559570312,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.793772724944948,-0.23095809933315906,0.040000000000000036,3.2786885245901667,1873.8999999999999,44.40973559570312
AAPL250718P00160000,2025-05-23 19:59:03+00:00,160.0,1.57,1.57,1.6,0.5400001,52.427197,886.0,6904.0,0.4244442321777344,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.8193782967173656,-0.1992094010185788,0.030000000000000027,1.9108280254777086,5098.599999999999,42.44442321777344
AAPL250718P00165000,2025-05-23 19:59:34+00:00,165.0,2.05,2.02,2.07,0.68999994,50.73529,351.0,26257.0,0.4066221447753906,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.8449838684897834,-0.16843774235182507,0.04999999999999982,2.439024390243894,18485.199999999997,40.66221447753906
AAPL250718P00170000,2025-05-23 19:58:32+00:00,170.0,2.65,2.63,2.68,0.8900001,50.568188,1377.0,11403.0,0.38959350646972657,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.870589440262201,-0.13858477920214396,0.050000000000000266,1.8867924528301987,8395.199999999999,38.95935064697266
AAPL250718P00175000,2025-05-23 19:59:08+00:00,175.0,3.45,3.4,3.5,1.1600001,50.655025,12860.0,11292.0,0.37476211181640623,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.8961950120346187,-0.1095972423288916,0.10000000000000009,2.898550724637684,11762.4,37.47621118164062
AAPL250718P00180000,2025-05-23 19:58:32+00:00,180.0,4.4,4.4,4.5,1.4000001,46.66667,3489.0,8967.0,0.358404853515625,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.9218005838070363,-0.08142636536219534,0.09999999999999964,2.2727272727272645,7323.599999999999,35.8404853515625
AAPL250718P00185000,2025-05-23 19:58:52+00:00,185.0,5.8,5.7,5.8,1.9100001,49.100258,1942.0,10149.0,0.34393966613769533,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.9474061555794541,-0.05402739117408084,0.09999999999999964,1.7241379310344769,7686.9,34.393966613769535
AAPL250718P00190000,2025-05-23 19:59:29+00:00,190.0,7.3,7.3,7.45,2.2400002,44.26878,3370.0,9888.0,0.3308782733154296,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.9730117273518717,-0.02735914409191957,0.15000000000000036,2.0547945205479503,7932.599999999999,33.08782733154296
AAPL250718P00195000,2025-05-23 19:58:59+00:00,195.0,9.39,9.25,9.45,2.7400002,41.20301,1691.0,9595.0,0.317389638671875,False,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,0.9986172991242894,-0.0013836576886588562,0.1999999999999993,2.129925452609151,7223.8,31.738963867187497
AAPL250718P00200000,2025-05-23 19:59:59+00:00,200.0,11.75,11.7,11.85,3.2700005,38.56133,1307.0,21973.0,0.3039010040283203,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.0242228708967072,0.023934150295631076,0.15000000000000036,1.276595744680854,15773.199999999999,30.390100402832033
AAPL250718P00205000,2025-05-23 19:49:29+00:00,205.0,14.64,14.5,14.8,4.05,38.24363,5415.0,15208.0,0.29456271850585936,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.0498284426691247,0.048626762886002414,0.3000000000000007,2.049180327868857,12270.099999999999,29.456271850585935
AAPL250718P00210000,2025-05-23 19:59:39+00:00,210.0,17.85,17.75,18.15,4.1500006,30.291975,1366.0,8568.0,0.28449201843261707,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.0754340144415424,0.07272431446506297,0.3999999999999986,2.240896358543409,6407.4,28.449201843261708
AAPL250718P00215000,2025-05-23 18:58:39+00:00,215.0,21.7,21.5,21.9,5.25,31.914892,730.0,5997.0,0.2742992492675781,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.1010395862139601,0.09625481187525714,0.3999999999999986,1.8433179723502238,4416.9,27.42992492675781
AAPL250718P00220000,2025-05-23 19:49:21+00:00,220.0,25.91,25.65,26.05,5.91,29.549997,310.0,5346.0,0.2664868273925781,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.1266451579863779,0.11924433009995593,0.40000000000000213,1.543805480509464,3835.2,26.64868273925781
AAPL250718P00225000,2025-05-23 19:40:07+00:00,225.0,29.85,30.05,30.5,6.200001,26.215649,77.0,3548.0,0.26050544189453123,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.1522507297587954,0.14171718595201438,0.4499999999999993,1.5075376884422085,2506.7,26.050544189453124
AAPL250718P00230000,2025-05-23 19:29:45+00:00,230.0,34.85,34.75,35.2,6.0999985,21.217386,62.0,3740.0,0.2602613037109375,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.1778563015312131,0.1636960926707897,0.45000000000000284,1.2912482065997213,2636.6,26.026130371093746
AAPL250718P00235000,2025-05-23 14:58:30+00:00,235.0,39.07,39.5,40.1,6.119999,18.573593,11.0,2399.0,0.27368890380859373,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.2034618733036309,0.18520229789175333,0.6000000000000014,1.535705144612238,1682.6,27.368890380859373
AAPL250718P00240000,2025-05-23 19:27:20+00:00,240.0,45.0,44.45,45.0,6.6500015,17.340292,8.0,1593.0,0.282233740234375,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.2290674450760486,0.2062557070895857,0.5499999999999972,1.2222222222222159,1117.5,28.223374023437497
AAPL250718P00245000,2025-05-23 19:48:24+00:00,245.0,49.85,49.45,50.1,7.299999,17.156284,951.0,435.0,0.3217841259765625,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.254673016848466,0.22687499429232125,0.6499999999999986,1.303911735205614,589.8,32.17841259765625
AAPL250718P00250000,2025-05-23 19:48:24+00:00,250.0,54.5,54.35,55.15,6.75,14.136126,1281.0,179.0,0.3523013989257812,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.2802785886208838,0.24707770160984074,0.7999999999999972,1.4678899082568755,509.6,35.23013989257812
AAPL250718P00255000,2025-05-23 19:48:24+00:00,255.0,59.5,59.45,59.95,6.9000015,13.117874,180.0,32.0,0.33740896972656254,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.3058841603933016,0.2668803289060205,0.5,0.8403361344537815,76.4,33.74089697265625
AAPL250718P00260000,2025-05-23 16:57:13+00:00,260.0,63.95,64.25,65.15,6.450001,11.217393,15.0,10.0,0.39649041015625003,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.331489732165719,0.28629841476312196,0.9000000000000057,1.40734949179047,11.5,39.649041015625
AAPL250718P00265000,2025-05-23 19:48:24+00:00,265.0,69.7,69.4,69.95,7.1499977,11.430852,165.0,28.0,0.37744763183593744,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.3570953039381368,0.3053466097338165,0.5499999999999972,0.7890961262553761,69.1,37.74476318359375
AAPL250718P00270000,2025-05-23 17:02:04+00:00,270.0,74.09,74.0,75.35,5.899994,8.652286,2.0,3.0,0.4687553125,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.3827008757105546,0.32403874274596906,1.3499999999999943,1.8221082467269458,2.6999999999999997,46.87553125
AAPL250718P00275000,2025-05-16 19:56:52+00:00,275.0,63.7,79.1,80.1,0.0,0.0,30.0,0.0,0.44873598144531246,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.4083064474829723,0.34238788141416565,1.0,1.5698587127158554,9.0,44.87359814453124
AAPL250718P00280000,2025-05-02 16:01:03+00:00,280.0,74.4,84.0,85.35,0.0,0.0,2.0,0.0,0.5097705273437501,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.4339120192553898,0.36040638691684385,1.3499999999999943,1.8145161290322502,0.6,50.97705273437501
AAPL250718P00285000,2025-04-14 15:35:51+00:00,285.0,82.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.4595175910278075,0.3781059640162448,0.0,0.0,0.3,0.0010000000000000002
AAPL250718P00290000,2025-04-14 14:02:16+00:00,290.0,83.29,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.4851231628002253,0.395497706728114,0.0,0.0,0.3,0.0010000000000000002
AAPL250718P00295000,2025-04-03 16:11:25+00:00,295.0,88.75,89.0,90.5,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.510728734572643,0.4125921400874142,1.5,1.6901408450704223,0.8999999999999999,0.0010000000000000002
AAPL250718P00300000,2025-05-22 14:14:17+00:00,300.0,98.95,104.15,105.35,0.0,0.0,2.0,0.0,0.585941640625,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.5363343063450605,0.42939925840379534,1.1999999999999886,1.2127337038908426,0.6,58.5941640625
AAPL250718P00305000,2025-02-03 17:14:24+00:00,305.0,78.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.5619398781174783,0.4459285603550059,0.0,0.0,0.3,0.0010000000000000002
AAPL250718P00315000,2025-03-05 15:32:42+00:00,315.0,83.25,124.35,128.55,0.0,0.0,0.0,0.0,1.0921065902709959,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.6131510216623137,0.47818942257322744,4.200000000000017,5.0450450450450655,,109.21065902709958
AAPL250718P00320000,2024-12-27 16:51:33+00:00,320.0,66.3,83.0,83.9,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.6387565934347312,0.4939377795413665,0.9000000000000057,1.357466063348425,0.3,0.0010000000000000002
AAPL250718P00325000,2025-05-14 18:34:15+00:00,325.0,113.35,129.2,130.4,0.0,0.0,0.0,0.0,0.506840869140625,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.664362165207149,0.5094419660773318,1.200000000000017,1.058667842964285,,50.6840869140625
AAPL250718P00370000,2024-12-27 17:10:48+00:00,370.0,116.9,132.9,133.8,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.8948123111589081,0.6391197893858644,0.9000000000000057,0.7698887938408945,0.6,0.0010000000000000002
AAPL250718P00380000,2025-01-10 18:54:36+00:00,380.0,142.6,135.55,136.4,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.9460234547037434,0.6657880364680258,0.8499999999999943,0.5960729312762935,0.3,0.0010000000000000002
AAPL250718P00390000,2024-12-27 16:52:01+00:00,390.0,136.4,152.65,154.2,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,PUT,2025-07-18,195.27,53,0.14510609171800137,1.9972345982485789,0.6917635228712865,1.549999999999983,1.1363636363636238,0.3,0.0010000000000000002
AAPL250815C00090000,2025-05-21 14:16:00+00:00,90.0,117.74,105.5,107.3,0.0,0.0,1.0,5.0,0.9631351342773438,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.46090029190351817,-0.7745735459221407,1.7999999999999972,1.5287922541192436,3.8,96.31351342773438
AAPL250815C00095000,2025-04-08 19:48:01+00:00,95.0,77.6,104.2,105.8,0.0,0.0,0.0,1.0,1.281863942260742,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.48650586367593585,-0.7205063246518649,1.5999999999999943,2.0618556701030855,,128.1863942260742
AAPL250815C00100000,2025-05-22 16:54:51+00:00,100.0,97.5,95.65,97.05,-5.6500015,-5.477462,1.0,2.0,0.8393570751953124,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.5121114354483536,-0.6692130302643142,1.3999999999999915,1.4358974358974272,1.7,83.93570751953125
AAPL250815C00105000,2025-05-15 18:17:22+00:00,105.0,106.97,91.05,92.55,0.0,0.0,14.0,30.0,0.8459488061523437,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.5377170072207712,-0.6204228660948823,1.5,1.402262316537347,25.2,84.59488061523437
AAPL250815C00110000,2025-05-14 13:44:52+00:00,110.0,104.75,86.4,87.25,0.0,0.0,2.0,264.0,0.7944356494140624,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.5633225789931889,-0.5739028504599893,0.8499999999999943,0.8114558472553645,185.39999999999998,79.44356494140624
AAPL250815C00115000,2025-04-30 14:11:00+00:00,115.0,94.52,80.95,82.55,0.0,0.0,1.0,76.0,0.7341335180664061,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.5889281507656066,-0.5294510878891556,1.5999999999999943,1.6927634363097699,53.49999999999999,73.41335180664062
AAPL250815C00120000,2025-05-12 17:35:22+00:00,120.0,91.75,76.55,77.5,0.0,0.0,3.0,102.0,0.7124052197265626,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.6145337225380243,-0.4868914734703596,0.9500000000000028,1.0354223433242538,72.3,71.24052197265625
AAPL250815C00125000,2025-05-22 14:28:08+00:00,125.0,77.28,71.45,72.75,0.0,0.0,1.0,45.0,0.6698031066894532,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.6401392943104419,-0.44606947895010457,1.2999999999999972,1.6821946169772222,31.799999999999997,66.98031066894532
AAPL250815C00130000,2025-05-23 18:18:00+00:00,130.0,68.0,66.7,67.85,-15.300003,-18.36735,1.0,45.0,0.6364782446289063,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.6657448660828595,-0.40684876579682333,1.1499999999999915,1.6911764705882226,31.799999999999997,63.64782446289063
AAPL250815C00135000,2025-05-13 17:36:44+00:00,135.0,79.35,62.25,62.9,0.0,0.0,6.0,80.0,0.6116982189941409,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.6913504378552773,-0.36910843781397623,0.6499999999999986,0.8191556395715168,57.8,61.16982189941409
AAPL250815C00140000,2025-05-23 13:30:02+00:00,140.0,56.94,57.6,58.1,-14.290005,-20.061777,1.0,297.0,0.582889913330078,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.7169560096276949,-0.33274079364310144,0.5,0.8781173164734809,208.2,58.2889913330078
AAPL250815C00145000,2025-05-23 17:51:28+00:00,145.0,53.9,52.9,53.45,-10.25,-15.978175,21.0,60.0,0.5555464367675782,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.7425615814001126,-0.29764947383183127,0.5500000000000043,1.020408163265314,48.3,55.55464367675782
AAPL250815C00150000,2025-05-23 19:21:45+00:00,150.0,48.6,48.4,48.7,-6.4000015,-11.636367,55.0,2988.0,0.5289353747558594,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.7681671531725303,-0.26374792215615,0.30000000000000426,0.6172839506172927,2108.1,52.89353747558594
AAPL250815C00155000,2025-05-23 18:20:44+00:00,155.0,44.3,43.85,44.2,-12.200001,-21.59292,1.0,379.0,0.5048877636718749,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.793772724944948,-0.23095809933315906,0.3500000000000014,0.7900677200902968,265.6,50.48877636718749
AAPL250815C00160000,2025-05-23 15:46:31+00:00,160.0,40.27,39.4,39.75,-9.599998,-19.250048,8.0,189.0,0.4888967126464845,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.8193782967173656,-0.1992094010185788,0.3500000000000014,0.8691333498882576,134.7,48.88967126464845
AAPL250815C00165000,2025-05-23 19:18:40+00:00,165.0,35.2,35.2,35.45,-5.700001,-13.936432,12.0,1793.0,0.4674125524902344,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.8449838684897834,-0.16843774235182507,0.25,0.7102272727272727,1258.6999999999998,46.74125524902344
AAPL250815C00170000,2025-05-23 18:20:44+00:00,170.0,31.28,31.0,31.3,-5.42,-14.768392,44.0,596.0,0.44751529052734373,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.870589440262201,-0.13858477920214396,0.3000000000000007,0.9590792838874703,430.4,44.75152905273438
AAPL250815C00175000,2025-05-23 19:08:23+00:00,175.0,27.3,27.1,27.35,-5.0,-15.4798765,119.0,887.0,0.42981527221679694,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.8961950120346187,-0.1095972423288916,0.25,0.9157509157509158,656.6,42.98152722167969
AAPL250815C00180000,2025-05-23 19:41:10+00:00,180.0,24.1,23.4,23.6,-4.6499996,-16.173912,83.0,1022.0,0.4132749102783203,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.9218005838070363,-0.08142636536219534,0.20000000000000284,0.829875518672211,740.3,41.32749102783203
AAPL250815C00185000,2025-05-23 19:04:46+00:00,185.0,20.05,19.9,20.1,-4.870001,-19.54254,133.0,451.0,0.3983214465332031,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.9474061555794541,-0.05402739117408084,0.20000000000000284,0.9975062344139793,355.59999999999997,39.83214465332031
AAPL250815C00190000,2025-05-23 19:43:08+00:00,190.0,16.9,16.65,16.85,-3.5,-17.156864,339.0,2276.0,0.38410039733886714,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.9730117273518717,-0.02735914409191957,0.20000000000000284,1.1834319526627388,1694.8999999999999,38.41003973388671
AAPL250815C00195000,2025-05-23 19:59:39+00:00,195.0,13.8,13.75,13.9,-3.5999994,-20.689653,980.0,930.0,0.3712221081542969,True,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,0.9986172991242894,-0.0013836576886588562,0.15000000000000036,1.086956521739133,945.0,37.12221081542969
AAPL250815C00200000,2025-05-23 19:59:54+00:00,200.0,11.2,11.1,11.2,-2.9499998,-20.848055,6367.0,3533.0,0.35767243896484374,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.0242228708967072,0.023934150295631076,0.09999999999999964,0.8928571428571397,4383.2,35.76724389648437
AAPL250815C00205000,2025-05-23 19:52:38+00:00,205.0,8.9,8.85,9.0,-2.5500002,-22.270744,1327.0,2688.0,0.34979898254394526,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.0498284426691247,0.048626762886002414,0.15000000000000036,1.68539325842697,2279.7,34.97989825439453
AAPL250815C00210000,2025-05-23 19:59:13+00:00,210.0,6.95,6.9,7.05,-2.1100006,-23.289188,995.0,6804.0,0.340826904296875,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.0754340144415424,0.07272431446506297,0.14999999999999947,2.158273381294956,5061.299999999999,34.0826904296875
AAPL250815C00215000,2025-05-23 19:59:35+00:00,215.0,5.35,5.3,5.4,-1.75,-24.647886,881.0,4190.0,0.33222103332519537,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.1010395862139601,0.09625481187525714,0.10000000000000053,1.8691588785046829,3197.3,33.22210333251954
AAPL250815C00220000,2025-05-23 19:59:04+00:00,220.0,4.05,4.0,4.15,-1.3999996,-25.688066,2099.0,7636.0,0.32782654602050776,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.1266451579863779,0.11924433009995593,0.15000000000000036,3.7037037037037126,5974.9,32.782654602050776
AAPL250815C00225000,2025-05-23 19:56:25+00:00,225.0,3.05,3.0,3.1,-1.0800002,-26.150126,1714.0,12307.0,0.32227240234374993,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.1522507297587954,0.14171718595201438,0.10000000000000009,3.2786885245901667,9129.1,32.227240234374996
AAPL250815C00230000,2025-05-23 19:59:57+00:00,230.0,2.29,2.26,2.3,-0.80999994,-26.129032,1896.0,14083.0,0.31836619140624994,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.1778563015312131,0.1636960926707897,0.040000000000000036,1.746724890829696,10426.899999999998,31.836619140624993
AAPL250815C00235000,2025-05-23 19:22:25+00:00,235.0,1.7,1.69,1.73,-0.65999985,-27.966097,579.0,10605.0,0.317389638671875,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.2034618733036309,0.18520229789175333,0.040000000000000036,2.35294117647059,7597.199999999999,31.738963867187497
AAPL250815C00240000,2025-05-23 19:59:50+00:00,240.0,1.28,1.27,1.31,-0.47000003,-26.857143,3369.0,10538.0,0.3178779150390625,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.2290674450760486,0.2062557070895857,0.040000000000000036,3.1250000000000027,8387.3,31.78779150390625
AAPL250815C00245000,2025-05-23 19:59:06+00:00,245.0,0.98,0.97,1.0,-0.35000002,-26.31579,233.0,7672.0,0.31958688232421867,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.254673016848466,0.22687499429232125,0.030000000000000027,3.061224489795921,5440.299999999999,31.958688232421867
AAPL250815C00250000,2025-05-23 19:59:03+00:00,250.0,0.76,0.75,0.77,-0.24000001,-24.0,1004.0,7389.0,0.3220282641601562,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.2802785886208838,0.24707770160984074,0.020000000000000018,2.6315789473684235,5473.499999999999,32.20282641601562
AAPL250815C00255000,2025-05-23 19:26:04+00:00,255.0,0.6,0.58,0.6,-0.17999995,-23.076918,1493.0,5448.0,0.32520206054687495,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.3058841603933016,0.2668803289060205,0.020000000000000018,3.3333333333333366,4261.5,32.52020605468749
AAPL250815C00260000,2025-05-23 19:58:02+00:00,260.0,0.47,0.46,0.48,-0.13000003,-21.66667,2305.0,10028.0,0.3298406860351562,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.331489732165719,0.28629841476312196,0.019999999999999962,4.255319148936162,7711.099999999999,32.984068603515624
AAPL250815C00265000,2025-05-23 19:29:39+00:00,265.0,0.39,0.36,0.38,-0.110000014,-22.000004,39.0,2887.0,0.33374689697265625,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.3570953039381368,0.3053466097338165,0.020000000000000018,5.128205128205133,2032.6,33.37468969726562
AAPL250815C00270000,2025-05-23 19:50:08+00:00,270.0,0.31,0.29,0.31,-0.06999999,-18.421051,45.0,2324.0,0.33887379882812496,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.3827008757105546,0.32403874274596906,0.020000000000000018,6.451612903225811,1640.3,33.887379882812496
AAPL250815C00275000,2025-05-23 19:59:30+00:00,275.0,0.25,0.24,0.25,-0.060000002,-19.35484,255.0,2064.0,0.34326828613281246,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.4083064474829723,0.34238788141416565,0.010000000000000009,4.0000000000000036,1521.3,34.32682861328124
AAPL250815C00280000,2025-05-23 19:54:31+00:00,280.0,0.2,0.2,0.21,-0.059999987,-23.07692,11.0,9286.0,0.3491276025390625,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.4339120192553898,0.36040638691684385,0.009999999999999981,4.99999999999999,6503.5,34.91276025390625
AAPL250815C00285000,2025-05-23 17:26:59+00:00,285.0,0.17,0.16,0.17,-0.03999999,-19.047615,34.0,1193.0,0.3530338134765625,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.4595175910278075,0.3781059640162448,0.010000000000000009,5.8823529411764754,845.3,35.30338134765625
AAPL250815C00290000,2025-05-23 17:52:52+00:00,290.0,0.15,0.12,0.16,-0.019999996,-11.764703,37.0,3800.0,0.36377589355468753,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.4851231628002253,0.395497706728114,0.04000000000000001,26.66666666666667,2671.1,36.37758935546876
AAPL250815C00295000,2025-05-23 15:52:28+00:00,295.0,0.13,0.12,0.14,-0.010000005,-7.1428614,22.0,1507.0,0.3706117626953125,False,REGULAR,USD,CALL,2025-08-15,195.27,81,0.22176591375770022,1.510728734572643,0.4125921400874142,0.020000000000000018,15.384615384615397,1061.4999999999998,37.061176269531245
