dataDate,surfaceId,ticker,spotPrice,optionLabel,optionType,strike,moneyness,moneynessPct,expirationDate,daysToExpiration,yearsToExpiration,optionPrice,bid,ask,impliedVolatility,delta,gamma,theta,vega,volume,openInterest,inTheMoney
2025-05-28,surface_vol_20250528,AAPL,199.95,50% 0.25Y,PUT,100.0,0.5001,50,2025-08-15,79,0.2163,0.12,0.11,0.13,63.086306640625,-0.0055,0.000267,-0.0056,0.0145,24.0,530,False
2025-05-28,surface_vol_20250528,AAPL,199.95,50% 0.50Y,PUT,100.0,0.5001,50,2025-09-19,114,0.3121,0.24,0.23,0.25,57.47112841796876,-0.009,0.000377,-0.0065,0.0271,2.0,878,False
2025-05-28,surface_vol_20250528,AAPL,199.95,50% 0.50Y,PUT,100.0,0.5001,50,2025-10-17,142,0.3888,0.33499999999999996,0.32,0.35,54.00436621093752,-0.0112,0.000437,-0.0066,0.0366,1.0,356,False
2025-05-28,surface_vol_20250528,AAPL,199.95,52% 0.25Y,PUT,105.0,0.5251,52,2025-06-20,23,0.063,0.02,0.01,0.03,91.4063359375,-0.0017,0.000117,-0.0053,0.0027,28.0,2980,False
2025-05-28,surface_vol_20250528,AAPL,199.95,52% 0.25Y,PUT,105.0,0.5251,52,2025-07-18,51,0.1396,0.04,0.01,0.07,65.23472265625001,-0.0026,0.000166,-0.0038,0.006,1.0,1233,False
2025-05-28,surface_vol_20250528,AAPL,199.95,52% 0.25Y,PUT,105.0,0.5251,52,2025-08-15,79,0.2163,0.15500000000000003,0.14,0.17,60.937890625000016,-0.0071,0.000348,-0.0069,0.0183,10.0,1608,False
2025-05-28,surface_vol_20250528,AAPL,199.95,52% 0.50Y,PUT,105.0,0.5251,52,2025-09-19,114,0.3121,0.29500000000000004,0.28,0.31,55.42036767578126,-0.0111,0.000473,-0.0076,0.0327,5.0,1404,False
2025-05-28,surface_vol_20250528,AAPL,199.95,52% 0.50Y,PUT,105.0,0.5251,52,2025-10-17,142,0.3888,0.405,0.39,0.42,52.10008837890624,-0.0137,0.00054,-0.0076,0.0437,1.0,293,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-06-06,9,0.0246,0.01,0.0,0.01,125.00037499999999,-0.0008,7.1e-05,-0.0061,0.0009,42.0,285,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-06-13,16,0.0438,0.01,0.0,0.02,96.87503124999999,-0.0011,9.1e-05,-0.0047,0.0015,17.0,70,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-06-20,23,0.063,0.02,0.01,0.03,85.1563984375,-0.0018,0.000132,-0.0052,0.0028,449.0,5863,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-06-27,30,0.0821,0.03,0.0,0.04,74.2190078125,-0.0017,0.000126,-0.0038,0.0031,1.0,69,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-07-18,51,0.1396,0.075,0.06,0.09,65.03941210937501,-0.0045,0.000273,-0.0062,0.0099,4.0,217,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.25Y,PUT,110.0,0.5501,55,2025-08-15,79,0.2163,0.195,0.18,0.21,58.74064697265625,-0.009,0.000447,-0.0082,0.0227,1.0,129,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.50Y,PUT,110.0,0.5501,55,2025-09-19,114,0.3121,0.36,0.35,0.37,53.4184345703125,-0.0138,0.000589,-0.0088,0.0393,1.0,1221,False
2025-05-28,surface_vol_20250528,AAPL,199.95,55% 0.50Y,PUT,110.0,0.5501,55,2025-10-17,142,0.3888,0.5,0.49,0.51,50.43994873046876,-0.017,0.000672,-0.0088,0.0527,3.0,474,False
2025-05-28,surface_vol_20250528,AAPL,199.95,57% 0.25Y,PUT,115.0,0.5751,57,2025-06-20,23,0.063,0.03,0.02,0.04,82.81267187499999,-0.0027,0.000201,-0.0075,0.0042,19.0,2369,False
2025-05-28,surface_vol_20250528,AAPL,199.95,57% 0.25Y,PUT,115.0,0.5751,57,2025-07-18,51,0.1396,0.09,0.07,0.11,61.914443359375014,-0.0056,0.000345,-0.0071,0.0119,5.0,2021,False
2025-05-28,surface_vol_20250528,AAPL,199.95,57% 0.25Y,PUT,115.0,0.5751,57,2025-08-15,79,0.2163,0.245,0.23,0.26,56.592230957031255,-0.0115,0.000571,-0.0097,0.0279,5.0,173,False
2025-05-28,surface_vol_20250528,AAPL,199.95,57% 0.50Y,PUT,115.0,0.5751,57,2025-09-19,114,0.3121,0.44,0.43,0.45,51.514156738281244,-0.017,0.000733,-0.0101,0.0471,15.0,575,False
2025-05-28,surface_vol_20250528,AAPL,199.95,57% 0.50Y,PUT,115.0,0.5751,57,2025-10-17,142,0.3888,0.605,0.59,0.62,48.90187817382813,-0.0212,0.000833,-0.0103,0.0633,1.0,524,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-06-06,9,0.0246,0.01,0.0,0.01,109.375453125,-0.0011,0.000105,-0.0069,0.0011,89.0,94,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-06-13,16,0.0438,0.02,0.0,0.02,84.37515624999999,-0.0014,0.000129,-0.005,0.0019,56.0,46,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-06-20,23,0.063,0.03,0.02,0.04,76.562734375,-0.0028,0.000224,-0.0071,0.0043,1.0,5476,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-06-27,30,0.0821,0.05,0.04,0.06,70.70341796875,-0.0041,0.000301,-0.0081,0.007,1.0,17,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-07-03,36,0.0986,0.06,0.04,0.08,65.62534375000001,-0.0046,0.000325,-0.0075,0.0084,2.0,2,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-07-18,51,0.1396,0.115,0.1,0.13,59.375406250000005,-0.0073,0.000454,-0.0086,0.0151,12.0,1857,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.25Y,PUT,120.0,0.6002,60,2025-08-15,79,0.2163,0.305,0.29,0.32,54.44381494140625,-0.0144,0.000723,-0.0113,0.034,2.0,2870,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.50Y,PUT,120.0,0.6002,60,2025-09-19,114,0.3121,0.54,0.53,0.55,49.85401708984375,-0.0213,0.000915,-0.0118,0.057,31.0,3317,False
2025-05-28,surface_vol_20250528,AAPL,199.95,60% 0.50Y,PUT,120.0,0.6002,60,2025-10-17,142,0.3888,0.735,0.72,0.75,47.24173852539062,-0.0258,0.001019,-0.0117,0.0748,3.0,5793,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-06-06,9,0.0246,0.01,0.0,0.01,100.0005,-0.001,0.000111,-0.0061,0.0011,8.0,27,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-06-13,16,0.0438,0.02,0.01,0.03,82.81267187499999,-0.0025,0.000222,-0.0083,0.0032,33.0,74,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-06-20,23,0.063,0.035,0.02,0.05,72.26590234375,-0.0035,0.000289,-0.0082,0.0053,36.0,8914,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-06-27,30,0.0821,0.07,0.0,0.07,62.890996093750005,-0.0033,0.000275,-0.0059,0.0057,3.0,79,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-07-18,51,0.1396,0.13,0.1,0.16,55.859816406250005,-0.0085,0.000552,-0.0092,0.0172,55.0,1499,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.25Y,PUT,125.0,0.6252,62,2025-08-15,79,0.2163,0.375,0.36,0.39,52.29539892578124,-0.018,0.000909,-0.0131,0.0411,10.0,1736,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.50Y,PUT,125.0,0.6252,62,2025-09-19,114,0.3121,0.655,0.64,0.67,48.09622216796875,-0.0261,0.00113,-0.0135,0.0678,1.0,594,False
2025-05-28,surface_vol_20250528,AAPL,199.95,62% 0.50Y,PUT,125.0,0.6252,62,2025-10-17,142,0.3888,0.895,0.88,0.91,45.67925415039063,-0.0314,0.001242,-0.0132,0.0882,3.0,457,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-06-06,9,0.0246,0.01,0.0,0.01,93.7500625,-0.0013,0.000147,-0.0071,0.0014,15.0,70,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-06-13,16,0.0438,0.02,0.01,0.03,76.562734375,-0.0027,0.000261,-0.0083,0.0035,2.0,16,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-06-20,23,0.063,0.045,0.03,0.06,68.35969140625001,-0.0045,0.000382,-0.0096,0.0066,27.0,6158,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-06-27,30,0.0821,0.075,0.06,0.09,63.281617187500004,-0.0064,0.000499,-0.0108,0.0104,4.0,15,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-07-03,36,0.0986,0.1,0.08,0.12,59.766027343750004,-0.0079,0.000576,-0.011,0.0136,1.0,1,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-07-18,51,0.1396,0.175,0.15,0.2,53.80905566406251,-0.0114,0.000744,-0.0115,0.0223,10.0,2222,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.25Y,PUT,130.0,0.6502,65,2025-08-15,79,0.2163,0.46499999999999997,0.45,0.48,50.24463818359376,-0.0225,0.001143,-0.0151,0.0496,27.0,1004,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.50Y,PUT,130.0,0.6502,65,2025-09-19,114,0.3121,0.795,0.78,0.81,46.31401342773438,-0.0319,0.001384,-0.0153,0.08,1.0,1794,False
2025-05-28,surface_vol_20250528,AAPL,199.95,65% 0.50Y,PUT,130.0,0.6502,65,2025-10-17,142,0.3888,1.07,1.04,1.1,44.16559741210938,-0.0382,0.001508,-0.0149,0.1035,3.0,699,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-06-06,9,0.0246,0.01,0.0,0.04,96.0937890625,-0.0036,0.000357,-0.018,0.0034,1.0,86,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-06-13,16,0.0438,0.03,0.0,0.04,70.312796875,-0.0029,0.000303,-0.0081,0.0037,55.0,875,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-06-20,23,0.063,0.060000000000000005,0.05,0.07,65.23472265625001,-0.0062,0.000535,-0.0123,0.0088,57.0,3485,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-06-27,30,0.0821,0.085,0.07,0.1,59.18009570312501,-0.0077,0.000622,-0.0117,0.0121,7.0,38,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-07-03,36,0.0986,0.13,0.11,0.15,56.9340244140625,-0.0103,0.000767,-0.0133,0.0172,2.0,15,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-07-18,51,0.1396,0.225,0.2,0.25,51.514156738281244,-0.0149,0.000978,-0.0138,0.0281,5.0,1183,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.25Y,PUT,135.0,0.6752,67,2025-08-15,79,0.2163,0.58,0.57,0.59,48.48684326171875,-0.0285,0.001448,-0.0178,0.0607,2.0,773,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.50Y,PUT,135.0,0.6752,67,2025-09-19,114,0.3121,0.975,0.96,0.99,44.69049450683594,-0.0392,0.001696,-0.0174,0.0946,17.0,3857,False
2025-05-28,surface_vol_20250528,AAPL,199.95,67% 0.50Y,PUT,135.0,0.6752,67,2025-10-17,142,0.3888,1.295,1.26,1.33,42.712975219726566,-0.0464,0.001824,-0.0168,0.1211,1.0,1169,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-06-06,9,0.0246,0.01,0.0,0.04,87.500125,-0.0038,0.000408,-0.017,0.0035,12.0,401,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-06-13,16,0.0438,0.030000000000000002,0.01,0.05,66.79720703125001,-0.0042,0.000443,-0.0107,0.0052,2.0,274,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-06-20,23,0.063,0.08499999999999999,0.08,0.09,62.305064453125006,-0.0087,0.000755,-0.0158,0.0118,301.0,13703,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-06-27,30,0.0821,0.355,0.1,0.61,66.84603466796877,-0.024,0.001473,-0.0353,0.0323,303.0,7361,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-07-18,51,0.1396,0.31,0.3,0.32,50.04932763671876,-0.0208,0.001341,-0.0178,0.0375,7.0,15681,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.25Y,PUT,140.0,0.7002,70,2025-08-15,79,0.2163,0.715,0.7,0.73,46.55815161132813,-0.0356,0.001809,-0.0204,0.0728,28.0,1977,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.50Y,PUT,140.0,0.7002,70,2025-09-19,114,0.3121,1.185,1.17,1.2,43.04256176757813,-0.0477,0.002067,-0.0195,0.111,48.0,5040,False
2025-05-28,surface_vol_20250528,AAPL,199.95,70% 0.50Y,PUT,140.0,0.7002,70,2025-10-17,142,0.3888,1.57,1.54,1.6,41.272559936523436,-0.056,0.002193,-0.0187,0.1407,6.0,997,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-06-06,9,0.0246,0.01,0.0,0.02,75.00025000000001,-0.0026,0.000337,-0.0103,0.0025,310.0,362,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-06-13,16,0.0438,0.05,0.04,0.06,64.45348046875,-0.0068,0.000708,-0.0159,0.008,55.0,224,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-06-20,23,0.063,0.1,0.09,0.11,58.00823242187501,-0.0107,0.000969,-0.0176,0.0142,57.0,6373,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-06-27,30,0.0821,0.15500000000000003,0.14,0.17,53.613745117187506,-0.0141,0.001168,-0.018,0.0206,9.0,92,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-07-03,36,0.0986,0.21000000000000002,0.19,0.23,51.07470800781251,-0.0172,0.001329,-0.0185,0.0268,1.0,95,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-07-18,51,0.1396,0.39,0.38,0.4,47.5591181640625,-0.0264,0.001722,-0.0206,0.0457,13.0,2020,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.25Y,PUT,145.0,0.7252,72,2025-08-15,79,0.2163,0.89,0.88,0.9,44.65387377929687,-0.0443,0.002253,-0.0233,0.087,22.0,2325,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.50Y,PUT,145.0,0.7252,72,2025-09-19,114,0.3121,1.435,1.4,1.47,41.56552575683594,-0.0585,0.002517,-0.022,0.1305,17.0,3130,False
2025-05-28,surface_vol_20250528,AAPL,199.95,72% 0.50Y,PUT,145.0,0.7252,72,2025-10-17,142,0.3888,1.9049999999999998,1.88,1.93,39.905386108398446,-0.0676,0.002627,-0.0208,0.1629,10.0,3051,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-06-06,9,0.0246,0.015,0.01,0.02,70.312796875,-0.0038,0.000511,-0.0137,0.0035,72.0,1095,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-06-13,16,0.0438,0.060000000000000005,0.05,0.07,59.570716796875004,-0.0085,0.000931,-0.0178,0.0097,17.0,346,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-06-20,23,0.063,0.13,0.12,0.14,54.49264257812501,-0.0141,0.001316,-0.021,0.0181,267.0,12367,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-06-27,30,0.0821,0.245,0.19,0.3,52.246571289062494,-0.0216,0.001726,-0.0252,0.0296,20.0,113,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-07-03,36,0.0986,0.27,0.25,0.29,48.87746435546876,-0.0237,0.001824,-0.0232,0.0351,2.0,28,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-07-18,51,0.1396,0.495,0.49,0.5,45.117736328125005,-0.0336,0.002215,-0.0237,0.0558,1159.0,4282,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.25Y,PUT,150.0,0.7502,75,2025-08-15,79,0.2163,1.105,1.09,1.12,42.85945812988281,-0.0553,0.002801,-0.0265,0.1038,80.0,2907,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.50Y,PUT,150.0,0.7502,75,2025-09-19,114,0.3121,1.785,1.67,1.9,40.7232490234375,-0.0741,0.003084,-0.0258,0.1567,21.0,4499,False
2025-05-28,surface_vol_20250528,AAPL,199.95,75% 0.50Y,PUT,150.0,0.7502,75,2025-10-17,142,0.3888,2.31,2.25,2.37,38.80066082763671,-0.0824,0.003141,-0.0234,0.1894,16.0,3058,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-06-06,9,0.0246,0.02,0.01,0.03,64.8441015625,-0.0052,0.000731,-0.0167,0.0047,86.0,334,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-06-13,16,0.0438,0.09,0.08,0.1,56.250437500000004,-0.0125,0.001378,-0.0235,0.0136,5.0,983,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-06-20,23,0.063,0.175,0.17,0.18,51.17236328125,-0.0191,0.001817,-0.0255,0.0234,60.0,8135,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-06-27,30,0.0821,0.26,0.25,0.27,47.852083984375,-0.0253,0.002151,-0.0262,0.0338,118.0,599,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-07-03,36,0.0986,0.345,0.33,0.36,45.80132324218751,-0.0303,0.002383,-0.0265,0.043,1.0,471,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-07-18,51,0.1396,0.63,0.62,0.64,42.8716650390625,-0.0433,0.002871,-0.0276,0.0687,18.0,2821,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.25Y,PUT,155.0,0.7752,77,2025-08-15,79,0.2163,1.38,1.36,1.4,41.16269775390625,-0.0691,0.003474,-0.0302,0.1236,9.0,1904,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.50Y,PUT,155.0,0.7752,77,2025-09-19,114,0.3121,2.175,2.04,2.31,39.29504064941406,-0.09,0.003699,-0.0285,0.1814,11.0,1968,False
2025-05-28,surface_vol_20250528,AAPL,199.95,77% 0.50Y,PUT,155.0,0.7752,77,2025-10-17,142,0.3888,2.785,2.72,2.85,37.52503881835938,-0.0988,0.003718,-0.0256,0.2169,2.0,1660,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-06-06,9,0.0246,0.025,0.02,0.03,58.5941640625,-0.0065,0.000995,-0.0185,0.0057,210.0,929,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-06-13,16,0.0438,0.125,0.12,0.13,52.539537109375004,-0.0178,0.001993,-0.0296,0.0183,690.0,1268,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-06-20,23,0.063,0.225,0.22,0.23,47.7544287109375,-0.0258,0.002506,-0.0306,0.0301,85.0,18957,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-06-27,30,0.0821,0.345,0.33,0.36,45.0200810546875,-0.0341,0.002931,-0.0315,0.0433,41.0,194,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-07-03,36,0.0986,0.555,0.44,0.67,46.436082519531254,-0.051,0.003592,-0.0409,0.0657,36.0,73,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-07-18,51,0.1396,0.8300000000000001,0.8,0.86,41.089456298828125,-0.0578,0.003766,-0.0331,0.0864,123.0,7087,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.25Y,PUT,160.0,0.8002,80,2025-08-15,79,0.2163,1.7349999999999999,1.72,1.75,39.50255810546876,-0.0863,0.004284,-0.034,0.1463,230.0,9158,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.50Y,PUT,160.0,0.8002,80,2025-09-19,114,0.3121,2.66,2.54,2.78,37.78748736572265,-0.1084,0.004407,-0.0312,0.2078,13.0,6528,False
2025-05-28,surface_vol_20250528,AAPL,199.95,80% 0.50Y,PUT,160.0,0.8002,80,2025-10-17,142,0.3888,3.3499999999999996,3.3,3.4,36.20669262695312,-0.1178,0.004373,-0.0278,0.2461,22.0,7995,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-06-06,9,0.0246,0.035,0.03,0.04,53.12546875,-0.0091,0.001476,-0.0226,0.0077,1708.0,1293,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-06-13,16,0.0438,0.18,0.17,0.19,49.31691308593751,-0.0265,0.002978,-0.0389,0.0257,655.0,4341,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-06-20,23,0.063,0.305,0.3,0.31,44.38532177734375,-0.0352,0.003489,-0.0366,0.039,174.0,27019,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-06-27,30,0.0821,0.46499999999999997,0.45,0.48,42.139250488281256,-0.046,0.003993,-0.0375,0.0553,62.0,329,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-07-03,36,0.0986,0.61,0.59,0.63,40.65000756835938,-0.0539,0.004292,-0.0373,0.0688,16.0,77,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-07-18,51,0.1396,1.065,1.05,1.08,38.67248828125,-0.0735,0.004825,-0.0374,0.1042,134.0,26334,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.25Y,PUT,165.0,0.8252,82,2025-08-15,79,0.2163,2.19,2.17,2.21,38.00110827636719,-0.1081,0.005255,-0.0383,0.1727,200.0,3358,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.50Y,PUT,165.0,0.8252,82,2025-09-19,114,0.3121,3.25,3.2,3.3,36.14565808105469,-0.1293,0.00522,-0.0334,0.2354,16.0,5417,False
2025-05-28,surface_vol_20250528,AAPL,199.95,82% 0.50Y,PUT,165.0,0.8252,82,2025-10-17,142,0.3888,4.025,3.95,4.1,35.07755352783203,-0.1408,0.00511,-0.0301,0.2786,19.0,3192,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-06-06,9,0.0246,0.060000000000000005,0.05,0.07,50.19581054687501,-0.0172,0.002708,-0.0369,0.0134,247.0,2431,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-06-13,16,0.0438,0.26,0.25,0.27,45.55718505859375,-0.0382,0.00435,-0.0484,0.0347,645.0,7045,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-06-20,23,0.063,0.425,0.42,0.43,41.211525390625,-0.0493,0.004935,-0.0445,0.0512,453.0,23464,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-06-27,30,0.0821,0.645,0.63,0.66,39.47814428710938,-0.0634,0.005495,-0.0451,0.0712,439.0,511,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-07-03,36,0.0986,0.84,0.82,0.86,38.31848791503906,-0.0735,0.005797,-0.0445,0.0875,184.0,168,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-07-18,51,0.1396,1.4049999999999998,1.39,1.42,36.7193828125,-0.0964,0.006229,-0.0432,0.1277,1778.0,10971,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.25Y,PUT,170.0,0.8502,85,2025-08-15,79,0.2163,2.77,2.75,2.79,36.54848608398438,-0.135,0.006387,-0.0427,0.2019,175.0,3918,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.50Y,PUT,170.0,0.8502,85,2025-09-19,114,0.3121,4.0,3.95,4.05,34.97989825439453,-0.1567,0.006143,-0.0364,0.2682,282.0,8276,False
2025-05-28,surface_vol_20250528,AAPL,199.95,85% 0.50Y,PUT,170.0,0.8502,85,2025-10-17,142,0.3888,4.85,4.8,4.9,33.893483337402344,-0.1672,0.005924,-0.0321,0.3121,26.0,3282,False
2025-05-28,surface_vol_20250528,AAPL,199.95,86% 0.25Y,PUT,172.5,0.8627,86,2025-06-06,9,0.0246,0.07500000000000001,0.07,0.08,47.070841796875,-0.0201,0.003288,-0.0393,0.0152,379.0,245,False
2025-05-28,surface_vol_20250528,AAPL,199.95,86% 0.25Y,PUT,172.5,0.8627,86,2025-06-13,16,0.0438,0.32,0.31,0.33,43.79939013671875,-0.0464,0.005302,-0.0544,0.0407,37.0,60,False
2025-05-28,surface_vol_20250528,AAPL,199.95,87% 0.25Y,PUT,175.0,0.8752,87,2025-06-06,9,0.0246,0.095,0.09,0.1,44.6294599609375,-0.0253,0.004212,-0.0452,0.0185,637.0,3074,False
